,latitude,longitude,country
8620,56.28548511799538,30.77672827510553,Russia
8626,41.57334064052183,24.16215837185614,Bulgaria
8627,39.70313628169942,-6.780110754890238,Spain
8629,53.51593013676636,50.81012001197006,Russia
8631,52.5119344343107,0.3805634797921402,United Kingdom
8638,51.57700876545144,0.2443567390689799,United Kingdom
8644,61.4853259305211,79.43845343604396,Russia
8650,50.27314310079089,31.02344779031288,Ukraine
8658,57.37632149370402,24.4996582770173,Latvia
8659,44.42635878480973,28.71316416043639,Romania
8665,53.04488153312268,117.6494387907594,Russia
8666,49.76583525883472,21.14372157020953,Poland
8669,50.43840163978746,18.00217485210451,Poland
8671,67.52083371471323,21.20234484159562,Sweden
8678,57.53890104909804,63.62576513115101,Russia
8680,45.21729410363143,20.23320726939433,Serbia
8690,50.38878119442773,35.49937611952928,Ukraine
8693,48.77672438412501,25.71120825569749,Ukraine
8706,55.41099343842719,34.76951659709064,Russia
8723,53.82090090019688,22.28065972754528,Poland
8735,52.1387521621652,-8.183268111888628,Ireland
8743,38.86962941871329,-0.6231491496770881,Spain
8751,43.57555267236112,13.12451333148395,Italy
8754,66.57374049434942,21.42432892817099,Sweden
8756,67.20553043308516,56.64352224997825,Russia
8758,67.1273112473767,56.80877345950346,Russia
8760,57.11821279533049,74.50893904649871,Russia
8771,63.40807588615284,123.4041374964866,Russia
8772,45.26710359302682,27.46219874403701,Romania
8780,63.04804601237884,42.12054653838175,Russia
8782,54.5496284131405,113.3620904469699,Russia
8783,65.83658478961254,44.21160840074855,Russia
8784,63.14028556858432,15.53226828157686,Sweden
8793,53.80046125533581,-8.356022676318885,Ireland
8795,62.92050271392479,31.34401627331713,Finland
8796,60.38569495470497,151.4975755096682,Russia
8799,67.41846532139486,18.70191020006221,Sweden
8800,64.85360373717062,56.60414267397705,Russia
8804,43.40628724060031,24.27927719091786,Bulgaria
8807,65.07841586368473,16.82189476454123,Sweden
8810,56.10907439263466,92.92682111263277,Russia
8811,61.04821029362208,28.9149644516335,Finland
8816,56.14792266611193,69.46078971212529,Russia
8817,48.05634155620591,17.33809333467428,Slovakia
8818,67.04942847271424,30.94212854669633,Russia
8824,61.1989468064916,63.72794214601051,Russia
8833,49.62516094036512,21.73133736681876,Poland
8835,65.98461271113156,68.8549221181486,Russia
8836,46.91775249842838,7.988556949937355,Switzerland
8840,62.99062987273902,26.15715499423283,Finland
8843,62.34671134575357,49.9685035057866,Russia
8847,47.52065351671131,19.24052014608432,Hungary
8853,64.45670892142161,28.33034484665809,Finland
8856,63.36035031503384,46.536198058214,Russia
8857,53.95103104784101,75.2708029228793,Russia
8860,56.43695933078683,25.78326729644547,Latvia
8861,40.08454097505182,16.34481861805594,Italy
8862,62.10019927388888,72.04481438486822,Russia
8868,62.53407300694964,23.07796180793073,Finland
8869,58.14085636349839,55.03680630521787,Russia
8879,54.10966441418048,19.30275467554651,Poland
8881,54.1468413454384,37.65645474636573,Russia
8884,62.11639024404212,114.153076127162,Russia
8885,56.06277529509405,23.48231920007925,Lithuania
8886,45.7543199310789,27.29430495080486,Romania
8889,49.89700381609767,20.72810165913535,Poland
8892,65.01685794197361,19.04521034036891,Sweden
8902,42.84861937000406,26.58718222887812,Bulgaria
8908,61.11796025042457,62.29564195277155,Russia
8910,54.37263928146514,158.2692988921164,Russia
8911,60.65248528287418,41.47492388924066,Russia
8917,67.19802175193021,27.76052274819352,Finland
8918,49.48119577706669,15.18801943174015,Czechia
8923,61.50571811776718,41.85627886031401,Russia
8930,53.86101290104786,157.6874558867777,Russia
8935,63.25021102903572,129.4758898954528,Russia
8940,39.72738214484156,-5.024133656855316,Spain
8946,46.63655110006962,20.88858767188923,Hungary
8950,55.43422467115055,65.35508304834366,Russia
8951,61.89432787676599,53.09151182921188,Russia
8953,50.4188294161989,24.1787109904246,Ukraine
8957,63.62439692814753,119.7638321973857,Russia
8965,62.54357942126464,71.72559040007121,Russia
8966,66.4714439,32.7712948,Russia
8968,58.87180976016883,15.87931567884317,Sweden
8986,50.3667177770728,-3.854421258731846,United Kingdom
8997,51.40397173632409,108.8905272132143,Russia
8998,54.13629125968479,62.3124467144315,Russia
9001,62.54456984580185,31.07337731499976,Finland
9008,51.20352033443726,110.6825239559539,Russia
9012,47.55915622545847,19.67282459077791,Hungary
9014,45.14873502551644,10.6246661132664,Italy
9018,60.32259058789661,64.19583591706443,Russia
9020,62.56978814238471,25.65514559443254,Finland
9022,54.30289207077346,-8.364354816785957,Ireland
9023,45.67924253779829,28.01486554227121,Romania
9027,51.27079660061285,55.58839348959223,Russia
9030,40.7059689964755,-5.678392933141951,Spain
9035,56.77595956778256,101.198258405305,Russia
9042,66.94326415229907,21.4318110063625,Sweden
9043,61.54060578280182,44.30543711616335,Russia
9054,48.90878231035395,14.45371461772988,Czechia
9055,47.56255005466921,26.85770932197036,Romania
9062,52.23378658813839,50.46355136705847,Russia
9070,46.14318775426005,25.62283922229656,Romania
9077,54.74616870000001,160.8497552,Russia
9079,46.18766583530712,24.76354345377304,Romania
9080,45.07749576971511,22.26481193628533,Romania
9087,50.54410488761769,24.85460905707388,Ukraine
9093,57.24143135135982,66.79681011058894,Russia
9099,54.35784563331957,52.58760069252852,Russia
9104,51.03632370758097,110.6828243633673,Russia
9105,48.5697001780178,34.0898188255262,Ukraine
9125,62.58689914660417,117.4973087901555,Russia
9127,54.98129488735651,24.48238176475964,Lithuania
9129,63.99061477833972,20.05785555374169,Sweden
9134,56.10907439263466,92.92682111263277,Russia
9138,67.38038597161125,18.83522269320802,Sweden
9145,61.5633867,27.990165,Finland
9157,63.83929697940061,14.90718067429743,Sweden
9163,55.61273191619568,-3.672001887663972,United Kingdom
9171,55.68287665643191,74.2792469907189,Russia
9178,54.77886632960071,61.50160566805332,Russia
9180,61.44862091255677,74.59905569799514,Russia
9183,52.60726806985557,44.7520265697964,Russia
9188,51.23438999928542,41.94432218980472,Russia
9194,51.9635803083631,14.99573862676748,Poland
9214,37.32321059979084,-4.385181773928116,Spain
9216,55.23865841830294,22.89179688178701,Lithuania
9227,46.00975751992139,23.66631803680448,Romania
9229,63.28503113769938,46.14488719582782,Russia
9230,62.90583046036109,22.04717854485219,Finland
9232,53.77811425314525,74.04482372867362,Russia
9233,67.6530868020036,24.1629922444287,Finland
9239,49.00571296823158,132.5172810148814,Russia
9241,54.13765982656935,-0.6142496002278371,United Kingdom
9242,49.39254094060698,20.51720377947371,Slovakia
9246,54.63619629439417,99.79018034790016,Russia
9248,41.06316840071021,25.33861881910551,Greece
9260,56.4387656660063,-5.200411951801499,United Kingdom
9262,58.32384827207223,46.59050078230644,Russia
9263,45.42790277159133,21.55543463568339,Romania
9264,48.63515941672249,133.3505248981147,Russia
9267,57.54235578555391,125.1801478117705,Russia
9271,43.13677173315741,25.10380773421158,Bulgaria
9276,44.3503191364326,25.04994495323515,Romania
9280,55.71532833807466,22.98891444653489,Lithuania
9283,65.68106454169794,56.67674086177455,Russia
9285,55.3620895057196,39.89853397049789,Russia
9293,49.43082214692094,137.387159101845,Russia
9298,46.52835339267772,17.15776266482282,Hungary
9302,49.05281003074376,14.68983852453862,Czechia
9307,46.40965639725152,40.28798438096928,Russia
9309,56.02448323508124,63.63892853443021,Russia
9315,50.67576774450617,16.73626230276586,Poland
9317,51.11030079202168,19.92571424915769,Poland
9318,64.43619471137569,143.9554979619379,Russia
9327,42.48196938804324,19.37029677527162,Montenegro
9328,64.69182353231442,19.43363626557452,Sweden
9335,64.85360373717062,56.60414267397705,Russia
9345,62.80145066850375,74.28357393222477,Russia
9352,63.55257657309291,26.28492472926718,Finland
9353,49.14749372995514,14.15006452920882,Czechia
9354,48.44806601463551,20.47934424821976,Hungary
9358,55.11784408045184,25.12233317818126,Lithuania
9368,64.42343927717492,16.80506508114253,Sweden
9372,64.27845142850362,145.0639638776059,Russia
9383,54.98823129092382,82.87113114694208,Russia
9384,53.31315104184052,108.963615100513,Russia
9395,53.89579197362588,-7.446129520220755,Ireland
9399,52.72154523830512,-7.43231982822803,Ireland
9404,66.35707111000937,24.18675833844545,Finland
9409,47.1177337802499,24.15549740897085,Romania
9418,62.41674149250379,114.7139050118455,Russia
9420,56.67438708197408,23.3435025088616,Latvia
9437,41.63526176368653,25.23358595938359,Bulgaria
9439,54.49889996235859,-7.313309973640924,United Kingdom
9444,54.51752952440075,79.85342897814148,Russia
9445,51.74664703954986,39.02014919016792,Russia
9459,47.45182258095875,7.054247259250192,Switzerland
9460,41.49879673765228,-2.00860174987961,Spain
9461,64.60339173281227,142.4930284340558,Russia
9463,61.30314519061635,128.6921523432307,Russia
9464,53.55969779697618,119.5422500521175,Russia
9469,66.48628794223006,16.41641094266063,Sweden
9476,50.58851321319788,18.03120117926304,Poland
9492,44.92109228396509,8.534535895244538,Italy
9493,51.02901649962121,4.240593428773699,Belgium
9500,61.86306873441126,73.80674806040547,Russia
9502,62.09833626868402,27.70972952933556,Finland
9509,47.64986348822358,24.20930092205896,Romania
9515,54.35011466774669,54.74930960922053,Russia
9517,64.31244851926954,18.62444218398694,Sweden
9521,55.43422467115055,65.35508304834366,Russia
9527,47.69000148056291,32.23136793826612,Ukraine
9530,54.13826742733475,23.48231527119047,Lithuania
9533,53.15601622343832,22.06407991962617,Poland
9558,51.17692521947571,23.04877715596101,Poland
9559,42.66171044730294,23.61382547612597,Bulgaria
9565,50.40953456188184,4.319114104002475,Belgium
9569,47.41030387222013,2.083867575303366,France
9571,47.91906024115383,26.98705951893042,Romania
9573,46.9945374,12.5402803,Austria
9585,49.31247214682445,29.57194001736618,Ukraine
9592,43.92937613306907,22.9213177969918,Romania
9596,63.86195287629435,28.07484254772668,Finland
9602,62.93342168792987,152.4004793082637,Russia
9603,63.89182350896041,122.7451599964548,Russia
9605,44.32818444665963,9.73582030443149,Italy
9609,44.41996801249368,40.98711851155901,Russia
9615,45.45433445788846,20.51593507475305,Serbia
9622,58.75004869292419,68.94251133975729,Russia
9637,53.31779859796176,18.93554039755921,Poland
9644,56.73440140507795,104.0266194850891,Russia
9648,52.8980552328977,111.9762331518538,Russia
9652,49.59828115483506,13.8391376024167,Czechia
9653,48.94092451233725,27.75554369236752,Ukraine
9655,57.25684912297641,81.33295198743764,Russia
9667,58.44463041063927,25.92941065220256,Estonia
9674,50.04071305194811,45.03365060286648,Russia
9676,51.19023299362002,115.1905461566255,Russia
9684,45.8428377,9.3620615,Italy
9693,66.79206637739138,23.52971009157208,Sweden
9701,64.8661016700126,15.89606622459255,Sweden
9706,50.05850633261823,32.81409494718623,Ukraine
9707,63.07544456788698,113.5198431237036,Russia
9708,55.98109148416893,40.71774837230277,Russia
9712,37.39683383393346,14.0155903843123,Italy
9718,65.08032295069765,45.70190306315578,Russia
9720,54.10543898839481,22.42995009734019,Poland
9721,49.93983285884227,13.33186616124744,Czechia
9722,55.95260330177864,36.4381368969287,Russia
9724,45.87545683732814,25.76175299686284,Romania
9725,54.26617020087948,48.914649355037,Russia
9729,63.98754183932763,54.5238687780084,Russia
9744,63.86240573678925,29.48072666519904,Finland
9750,53.52711040300922,19.08631310428183,Poland
9756,60.14797820949882,151.0355084298395,Russia
9759,53.63328833893983,19.8009779954508,Poland
9762,59.7966735156395,64.78043813853792,Russia
9764,48.74662602997615,28.39027693065238,Ukraine
9769,53.14928169952,21.67844814976643,Poland
9771,44.03456812250854,24.13205896504793,Romania
9772,45.44518502300632,16.40037894721274,Croatia
9773,54.25757636745359,62.81501821965959,Russia
9776,52.93713058556807,-0.6473590108329097,United Kingdom
9784,55.43422467115055,65.35508304834366,Russia
9792,38.65612698673485,-1.653414898526204,Spain
9795,39.40535769819374,21.6209835561941,Greece
9800,60.41662328222035,12.09286289522816,Norway
9804,62.65599964441133,43.46552646969079,Russia
9812,53.22564610885768,45.81262787446275,Russia
9815,51.97908864971203,115.6876695478381,Russia
9817,51.67954867923442,105.7165465118841,Russia
9820,56.7107574200017,40.3042186379314,Russia
9822,54.78431053053075,23.72946071142471,Lithuania
9824,61.59530810722387,27.55470174962877,Finland
9825,40.74859978614308,9.539418889729529,Italy
9831,48.23119400767969,22.44971518654816,Hungary
9843,58.37833960961142,84.50558265675188,Russia
9851,62.78551948548814,148.1673219602515,Russia
9853,50.75364194487138,27.85151555374041,Ukraine
9855,57.51035731265609,14.1323792504956,Sweden
9865,56.33150598678998,8.849881359248498,Denmark
9871,41.70449682866132,-5.127700228985081,Spain
9876,60.02950938943211,65.19866934272794,Russia
9889,45.81705138133325,14.65918102354868,Slovenia
9904,55.74160539488032,89.37983189031681,Russia
9908,66.99219864570003,56.89857318902735,Russia
9909,66.8108008169676,24.38550300390314,Finland
9913,66.4828204229433,57.20593976976534,Russia
9919,49.76815948036104,18.85118244835499,Poland
9923,52.2349870818602,43.96333390147293,Russia
9925,59.08620835978716,80.8193345168584,Russia
9930,42.85500953396774,-5.384587509874046,Spain
9938,56.23267381302859,23.9325882631283,Lithuania
9944,47.29035444722265,24.4041541683251,Romania
9957,57.0199627517967,82.06841073755368,Russia
9961,55.5387543234278,75.21344888637591,Russia
9965,53.27070128349978,17.35153744307517,Poland
9967,58.24919561965996,85.2422964645673,Russia
9969,50.54576110052575,28.65207238763819,Ukraine
9971,59.02696816636922,28.90572072102822,Russia
9973,46.4801989408816,48.06876178669452,Russia
9991,49.67867999097483,19.67436473742831,Poland
9992,54.05408622105811,47.12701552720227,Russia
9997,55.64060524763521,52.70226494999817,Russia
